doc_id,entity,type
1642,14b 14d,DATE
1646,tuesday march 31 2009,DATE
1646,cheryl sullivan jacobi,PERSON
1648,afghanistan,GPE
1648,taliban,ORG
1648,taliban,ORG
1648,cnn,ORG
1648,taliban,ORG
1648,clinton,PERSON
1648,taliban,ORG
1648,40,CARDINAL
1649,jim,PERSON
1651,saturday may 09 2009,DATE
1651,jamaica,GPE
1652,saturday may 09 2009,DATE
1652,10am 6,TIME
1653,saturday may 09 2009,DATE
1653,jamaica,GPE
1653,today,DATE
1654,today,DATE
1655,oscar,PERSON
1656,saturday may 9 2009,DATE
1656,michele krohn friedson,PERSON
1657,saturday may 09 2009,DATE
1657,susan rice,PERSON
1657,11,CARDINAL
1660,margaret meet,PERSON
1661,hillary,PERSON
1661,jonathan powell,PERSON
1661,european,NORP
1661,june 4,DATE
1661,27 percent,PERCENT
1661,the next day june 5,DATE
1661,david,PERSON
1661,peter,PERSON
1661,morrison morrison,PERSON
1661,peter,PERSON
1661,peter,PERSON
1661,50 percent,PERCENT
1661,david balls,PERSON
1661,gordon names peter,PERSON
1661,david,PERSON
1661,david,PERSON
1661,europe,LOC
1661,jonathan,PERSON
1661,colin powell,PERSON
1661,bush,PERSON
1661,jonathan,PERSON
1661,50,CARDINAL
1663,abedin huma,PERSON
1663,friday may 22 2009,DATE
1663,cheryl durbin,PERSON
1663,next few hours,TIME
1663,first,ORDINAL
1670,david,PERSON
1670,dick,PERSON
1670,david,PERSON
1673,europe,LOC
1673,london,GPE
1673,washington,GPE
1674,hrc,PERSON
1674,thirtyfour,CARDINAL
1674,the organization of american states,ORG
1674,tuesday,DATE
1674,cuba,GPE
1674,evening,TIME
1674,havana,GPE
1674,6,CARDINAL
1676,miguel andrew,PERSON
1676,this afternoon,TIME
1676,richard fontaine andrew,PERSON
1676,half,CARDINAL
1676,nsc,ORG
1676,michael allen shapiro son,PERSON
1676,mike feldman,PERSON
1676,jon lovett,PERSON
1676,jim webb,PERSON
1676,jon lovett jeanne shaheen,PERSON
1676,barbara boxer,PERSON
1676,43 pm edt,TIME
1676,201420439,DATE
1676,doc,ORG
1677,10000 miles,QUANTITY
1677,tomorrow,DATE
1677,cuba,GPE
1677,the night,TIME
1677,second,ORDINAL
1677,tom dan,PERSON
1677,dan,PERSON
1677,11 third,CARDINAL
1677,90 minutes,TIME
1677,fourth,ORDINAL
1677,two,CARDINAL
1677,1,CARDINAL
1677,2,CARDINAL
1677,today,DATE
1677,all week,DATE
1677,two,CARDINAL
1677,tomorrow,DATE
1677,two,CARDINAL
1677,cuba,GPE
1677,the oas yesterday,DATE
1677,tomorrow,DATE
1677,east coast,LOC
1677,tomorrow,DATE
1677,the week,DATE
1677,cuba,GPE
1680,oscar,PERSON
1680,shangrila conf speech,ORG
1680,georgia,GPE
1680,eu,PERSON
1680,monday,DATE
1680,1,CARDINAL
1681,brazil,GPE
1681,an hour,TIME
1681,201420439,CARDINAL
1682,2,CARDINAL
1686,saturday may 23 2009,DATE
1687,saturday may 23 2009,DATE
1687,23,CARDINAL
1687,15 2009,DATE
1688,barack obama,PERSON
1688,hillary rodham,PERSON
1688,first,ORDINAL
1688,first,ORDINAL
1688,obama,PERSON
1688,wednesday,DATE
1688,two,CARDINAL
1688,democratic,NORP
1688,obama,PERSON
1688,congress,ORG
1688,clinton,PERSON
1688,americans,NORP
1688,first,ORDINAL
1688,obama,PERSON
1688,americans,NORP
1688,americans,NORP
1688,democratic,NORP
1688,congress,ORG
1688,democrats,NORP
1688,congress,ORG
1688,senate,ORG
1688,one,CARDINAL
1688,barbara mikulski dmd,PERSON
1688,the senate health education labor,ORG
1688,senate,ORG
1688,max,PERSON
1688,democratic,NORP
1688,saturday,DATE
1688,republican,NORP
1688,one,CARDINAL
1688,chuck,PERSON
1688,republicans,NORP
1688,republicans,NORP
1688,chuck grassley,PERSON
1688,republican,NORP
1688,thursday,DATE
1688,morning,TIME
1688,conservatives,NORP
1690,4,CARDINAL
1691,cheryl,PERSON
1691,huma,PERSON
1691,hrc,PERSON
1691,this weekend,DATE
1691,all day,DATE
1691,wednesday,DATE
1691,asia,LOC
1691,monday,DATE
1691,tuesday,DATE
1691,thursday,DATE
1691,weekend,DATE
1691,5,CARDINAL
1692,midnight eastern,TIME
1692,this morning,TIME
1692,5 hours ago,TIME
1695,rajiv ghandi iii,PERSON
1695,congress party,ORG
1695,singh,PERSON
1695,tomorrow,DATE
1698,matthew lee washington,PERSON
1698,state,ORG
1698,hillary rodham clinton,PERSON
1698,american,NORP
1698,saturday,DATE
1698,clinton,PERSON
1698,clinton,PERSON
1698,this week,DATE
1698,state department,ORG
1698,two,CARDINAL
1700,gentlemans,NORP
1701,cherie blair,PERSON
1701,sunday may 24 2009,DATE
1704,the morning,TIME
1706,sunday may 24 2009,DATE
1706,north korea,GPE
1706,japanese,NORP
1706,koreans,NORP
1706,chinese,LANGUAGE
1706,tomorrow morning,TIME
1707,saturday may 09 2009,DATE
1707,1a,CARDINAL
1708,the middle east,LOC
1708,washington,GPE
1708,1z,CARDINAL
1709,monday,DATE
1709,jacob shapiro andrew re edinburgh,PERSON
1709,israeli,NORP
1709,b5 b6,PERSON
1709,sullivan jacob,PERSON
1709,the morning,TIME
1711,17,CARDINAL
1713,today,DATE
1713,14,CARDINAL
1716,monday may 25 2009,DATE
1716,sbu japen,PRODUCT
1716,koreans,NORP
1716,china,GPE
1716,9pm,TIME
1717,john crosby,PERSON
1721,5,CARDINAL
1725,barbare lee diamondstein,PERSON
1726,today,DATE
1726,june 4 2009,DATE
1726,next week,DATE
1726,josh,PERSON
1726,this week,DATE
1726,gop,ORG
1726,thursday,DATE
1726,2346,DATE
1726,iraq,GPE
1726,afghanistan,GPE
1726,at least early next week,DATE
1726,democratic,NORP
1726,as many as 18,CARDINAL
1726,51,CARDINAL
1726,democrats,NORP
1726,republicans,NORP
1726,5 billion,CARDINAL
1726,nancy pelosi dcalif,PERSON
1726,thursday,DATE
1726,the republican party,ORG
1726,thursday,DATE
1726,two,CARDINAL
1726,republican,NORP
1726,john boehner,PERSON
1726,ohio,GPE
1726,eric cantor,PERSON
1726,early next week,DATE
1726,the next few days,DATE
1726,senate,ORG
1726,harry reid dnev,PERSON
1726,6,CARDINAL
1726,thursday,DATE
1726,as early as friday,DATE
1726,thursday,DATE
1726,afternoon,TIME
1726,democrats,NORP
1726,george miller,PERSON
1726,alan grayson,PERSON
1726,jim mcgovern dmass,PERSON
1726,democrats,NORP
1726,southwest asia,LOC
1726,democrats,NORP
1726,thursday,DATE
1726,senate appropriations committee,ORG
1726,daniel inouye dhawaii,PERSON
1726,5 c130,CARDINAL
1726,8,CARDINAL
1726,house,ORG
1726,11,CARDINAL
1726,c130s,ORG
1726,8,CARDINAL
1726,about 4 billion,MONEY
1726,billions,CARDINAL
1726,senate,ORG
1726,john murtha dpa,PERSON
1726,guantanamo,FAC
1726,cuba,GPE
1726,the fiscal year,DATE
1726,house,ORG
1726,james moran,PERSON
1726,80 million,CARDINAL
1726,senate,ORG
1726,john donnelly,PERSON
1726,katherine hunter,PERSON
1726,today,DATE
1726,capitol hill,ORG
1726,2009,DATE
1726,7,CARDINAL
1727,north korea,GPE
1727,early 8,DATE
1731,chinese,NORP
1731,9pm unless,TIME
1731,11,CARDINAL
1732,0715,DATE
1732,14,CARDINAL
1733,arrive state department,ORG
1733,wportuguese,NORP
1733,luis amado,PERSON
1733,wportuguese fm luis amado,PERSON
1733,fm yu myunghwan,PERSON
1733,valenzuela nominee,PERSON
1733,rodham,PERSON
1733,90th,ORDINAL
1733,tony megan,PERSON
1733,16,CARDINAL
1734,israeli,NORP
1734,uk,GPE
1734,palestinian,NORP
1734,israeli,NORP
1734,today,DATE
1734,israeli,NORP
1734,british,NORP
1735,betsy,PERSON
1735,today,DATE
1735,betsy,PERSON
1735,7th,ORDINAL
1735,lauren jiloty,FAC
1735,hillary rodham clinton,PERSON
1735,17,CARDINAL
1736,200000,CARDINAL
1736,1029mo,ORDINAL
1737,9pm,TIME
1737,fm yang,PERSON
1737,australian,NORP
1737,north korea,GPE
1737,china,GPE
1737,16,CARDINAL
1738,20,CARDINAL
1738,australian,NORP
1738,smith,ORG
1739,two,CARDINAL
1739,wportuguese,NORP
1739,luis amado,PERSON
1739,wportuguese fm luis amado,PERSON
1739,mtg jack lew,PERSON
1739,jake sullivan,PERSON
1739,valenzuela nominee,PERSON
1739,rodham,PERSON
1739,90 1,DATE
1739,tony megan,PERSON
1739,19,CARDINAL
1741,the afternoon,TIME
1741,5th,ORDINAL
1741,the week if the 8th or the 15th,DATE
1742,alan johnson,PERSON
1742,johnson,PERSON
1742,200000,CARDINAL
1742,1029mo,ORDINAL
1743,peter,PERSON
1743,gordon,PERSON
1743,first,ORDINAL
1743,first,ORDINAL
1743,late afternoon,TIME
1743,200000,CARDINAL
1743,1029mo,ORDINAL
1745,ben smith,PERSON
1745,year ago,DATE
1745,today,DATE
1745,hillary clinton,PERSON
1745,today,DATE
1745,one,CARDINAL
1745,today,DATE
1745,senate,ORG
1745,max,PERSON
1745,american,NORP
1745,americans,NORP
1745,ben smith,PERSON
1747,friday june 05 2009,DATE
1747,justin,ORG
1747,haitians,NORP
1747,bill clinton,PERSON
1754,purnell,ORG
1754,david,PERSON
1754,mandeson,PERSON
1754,purnell,PERSON
1754,10 pm thursday,TIME
1754,night,TIME
1754,the night,TIME
1754,first,ORDINAL
1759,huma,PERSON
1759,this year,DATE
1759,b6 b5 b6 b5,PERSON
1760,cherie blair,PERSON
1760,wednesday may 27 2009,DATE
1760,june 2009,DATE
1760,ramadaneid week of september 27 2009,DATE
1760,clinton,PERSON
1761,hillary,PERSON
1761,this evening,TIME
1761,this evening,TIME
1761,1775,CARDINAL
1761,massachusetts avenue,FAC
1761,washington,GPE
1761,20036,DATE
1762,wednesday may 27 2009,DATE
1762,13,CARDINAL
1765,abu dhabi,FAC
1765,jim steinberg,PERSON
1767,daily,DATE
1767,daily,DATE
1767,white house,ORG
1767,white house,ORG
1767,weekly,DATE
1767,white house,ORG
1767,white house,ORG
1767,state department office,ORG
1767,egyptian,NORP
1767,armed ali,PERSON
1767,james monroe,PERSON
1767,weekly,DATE
1767,wroxana,GPE
1767,saberi,ORG
1767,american,NORP
1767,weekly,DATE
1767,nato,ORG
1767,george mitchell,PERSON
1767,palestinian,NORP
1767,maiimoud abbas,PERSON
1767,james monroe,PERSON
1767,8d,CARDINAL
1767,18,CARDINAL
1768,june 62009,DATE
1768,thursday june 11 2009,DATE
1768,2009,DATE
1768,ethiopia,GPE
1768,africa,LOC
1768,sudanese,NORP
1768,african,NORP
1768,one billion,CARDINAL
1768,this morning,TIME
1768,tonight,TIME
1768,last years,DATE
1768,44,DATE
1768,africa,LOC
1768,seven,CARDINAL
1768,seventy percent,PERCENT
1768,the coming weeks,DATE
1768,obama,PERSON
1768,congress,ORG
1768,italy,GPE
1768,two weeks,DATE
1768,africa,LOC
1768,august,DATE
1768,hundreds of millions,MONEY
1768,ethiopia,GPE
1768,the united states,GPE
1768,indian,NORP
1768,african,NORP
1768,45 june 62009,DATE
1768,thursday june 11 2009,DATE
1768,2009,DATE
1768,ethiopia,GPE
1768,africa,LOC
1768,sudanese,NORP
1768,african,NORP
1768,one billion,CARDINAL
1768,this morning,TIME
1768,tonight,TIME
1768,last years,DATE
1768,africa,LOC
1768,seven,CARDINAL
1768,seventy percent,PERCENT
1768,the coming weeks,DATE
1768,obama,PERSON
1768,congress,ORG
1768,8,CARDINAL
1768,italy,GPE
1768,two weeks,DATE
1768,africa,LOC
1768,august,DATE
1768,hundreds of millions,MONEY
1768,ethiopia,GPE
1768,the united states,GPE
1768,indian,NORP
1768,african,NORP
1768,june 6 2009,DATE
1768,thursday june 11 2009,DATE
1768,2009,DATE
1768,ethiopia,GPE
1768,africa,LOC
1768,sudanese,NORP
1768,african,NORP
1768,one billion,CARDINAL
1768,this morning,TIME
1768,tonight,TIME
1768,last years,DATE
1768,africa,LOC
1768,seven,CARDINAL
1768,seventy percent,PERCENT
1768,the coming weeks,DATE
1768,obama,PERSON
1768,congress,ORG
1768,8,CARDINAL
1768,italy,GPE
1768,two weeks,DATE
1768,africa,LOC
1768,august,DATE
1768,hundreds of millions,MONEY
1768,ethiopia,GPE
1768,the united states,GPE
1768,indian,NORP
1768,african,NORP
1771,tomorrow,DATE
1771,susan rice,PERSON
1771,530,CARDINAL
1771,evening,TIME
1772,michael savage joan,PERSON
1772,b5 b5 b5,PERSON
1774,saturday june 06 2009,DATE
1777,abedin,ORG
1777,wednesday may 27 2009,DATE
1778,the last four years,DATE
1778,qataris,NORP
1778,qatar,GPE
1778,one,CARDINAL
1778,washington,GPE
1778,qatar,GPE
1778,cherie blair,PERSON
1782,wednesday may 27 2009,DATE
1782,ethiopia,GPE
1787,today,DATE
1788,condi rice,PERSON
1788,tomorrow,DATE
1788,830,CARDINAL
1788,1045,DATE
1789,jeff,PERSON
1789,lebanon,GPE
1789,march 14,DATE
1790,john kerry,PERSON
1791,grey phone,ORG
1791,3rd,ORDINAL
1793,daily,DATE
1793,daily,DATE
1793,daily,DATE
1793,jim steinberg jack lew pat kennedy,PERSON
1793,pj crowley dan smith cheryl mills,PERSON
1793,donoghue annemarie,ORG
1793,ian kelly,PERSON
1793,joe,PERSON
1793,monday,DATE
1793,valenzuela nominee,PERSON
1793,museum arrive sewallbelmont house and museum,ORG
1793,2009,DATE
1793,100,CARDINAL
1793,250,CARDINAL
1793,peggy cifrino sewallbelmont house,FAC
1793,audrey sheppard chair board,PERSON
1793,museum audrey,PERSON
1793,hrc,PERSON
1793,2009,DATE
1793,annual,DATE
1793,hrc,PERSON
1793,hrc,PERSON
1793,middle east,LOC
1793,donald,PERSON
1793,elizabeth,PERSON
1793,michael cromartie,PERSON
1793,judith golub,ORG
1793,richard land jr commissioner,PERSON
1793,leonard leo,PERSON
1793,elizabeth prod,PERSON
1793,james standish,PERSON
1793,windonesian,NORP
1793,noer hassan wirajuda,PERSON
1793,east hall,LOC
1793,windonesian,NORP
1793,noer hassan wirajuda,PERSON
1794,wednesday,DATE
1798,daily,DATE
1798,daily,DATE
1798,wghanaian,NORP
1798,weekly,DATE
1798,wlatvian,NORP
1798,valdis zatlers,PERSON
1798,james monroe,PERSON
1798,8th,ORDINAL
1798,mtg doug,PERSON
1798,mtg phil levine secretarys office,PERSON
1798,wivialaysian,NORP
1798,bin haji,PERSON
1798,bin ham aman,PERSON
1798,welizabeth bagley,PERSON
1798,kris balderston,PERSON
1798,201420439,CARDINAL
1799,15,CARDINAL
1800,4,CARDINAL
1801,today,DATE
1801,tony blair,PERSON
1801,11,CARDINAL
1801,around 12,CARDINAL
1801,one,CARDINAL
1801,one,CARDINAL
1801,later in the afternoon,TIME
1802,cheryl mills,PERSON
1802,thursday,DATE
1803,cheryl mills,PERSON
1803,thursday,DATE
1804,cheryl mills,PERSON
1804,thursday,DATE
1804,1docx,CARDINAL
1805,5,CARDINAL
1805,4,CARDINAL
1805,5,CARDINAL
1806,paul,PERSON
1807,weekly,DATE
1807,first,ORDINAL
1807,tomorrow,DATE
1808,cheryl mills,PERSON
1808,thursday,DATE
1810,third,ORDINAL
1810,16,CARDINAL
1810,700,CARDINAL
1810,2,CARDINAL
1811,3pm,TIME
1815,monday june 08 2009,DATE
1815,1,CARDINAL
1815,china korea,GPE
1815,rome,GPE
1817,daily,DATE
1817,daily,DATE
1817,daily,DATE
1817,windian,NORP
1817,pranab kumar mukefuee,PERSON
1817,kevin,PERSON
1817,kevin works,PERSON
1817,white house,ORG
1817,white house,ORG
1817,weekly,DATE
1817,white house,ORG
1817,white house,ORG
1817,route state department office time secretarys office depart state department en,ORG
1817,white house,ORG
1817,white house,ORG
1817,weekly,DATE
1817,white house,ORG
1817,75,CARDINAL
1817,us,GPE
1817,the council of the north atlantic treatyorganization treaty,ORG
1817,70,CARDINAL
1817,klein time magazine secretarys office,ORG
1817,washington,GPE
1817,26,CARDINAL
1818,today,DATE
1819,jiloty lauren,PERSON
1819,friday may 15 2009,DATE
1819,today,DATE
1819,27,CARDINAL
1822,900am,ORG
1822,thai fm kasit,ORG
1822,indonesia,GPE
1823,english,LANGUAGE
1823,9am,TIME
1823,indonesian,NORP
1823,wirajuda thai fm kasit,ORG
1823,12,CARDINAL
1825,pat kennedy,PERSON
1828,last night,TIME
1829,indonesia,GPE
1829,marina,LOC
1832,arrive state department,ORG
1832,daily,DATE
1832,daily,DATE
1832,monday,DATE
1832,7516,CARDINAL
1832,valenzuela nominee,PERSON
1832,museum arrive sewallbelmont house and museum,ORG
1832,2009,DATE
1832,state department office,ORG
1832,mtg hamby,PERSON
1832,middle east,LOC
1832,windonesian,NORP
1832,noer hassan wirajuda,PERSON
1832,east hall,LOC
1832,windonesian,NORP
1832,noer hassan wirajuda treaty,PERSON
1832,201420439,CARDINAL
1833,this morning,TIME
1834,only one,CARDINAL
1834,charles clarke,PERSON
1834,lloyd george,PERSON
1834,750,CARDINAL
1834,2,CARDINAL
1836,21,CARDINAL
1837,cheryl mills,PERSON
1837,monday june 8 2009,DATE
1837,david,PERSON
1837,911,CARDINAL
1837,ho,PERSON
1838,saturday may 16 2009,DATE
1838,utah,GPE
1838,china,GPE
1839,720 am,TIME
1841,16,CARDINAL
1843,jakejimbill cheryl,PERSON
1843,sunday may 17 2009,DATE
1843,cheryl cheryl,PERSON
1843,20,CARDINAL
1843,david goldwyn,PERSON
1843,david,PERSON
1843,the early afternoon,TIME
1843,b5 am,PERSON
1843,7,CARDINAL
1844,weekly,DATE
1844,daily,DATE
1844,5,CARDINAL
1844,mcgovern donald,PERSON
1844,sam farr niki tsongas,PERSON
1844,doris matsui,PERSON
1844,goosby nominee,PERSON
1844,suichbaatar,PERSON
1844,white house,ORG
1844,white house,ORG
1844,white house,ORG
1844,state department office,ORG
1844,nsc,ORG
1844,white house,ORG
1844,white house,ORG
1844,weekly,DATE
1844,white house,ORG
1844,29,CARDINAL
1844,ben franklin,PERSON
1844,250,CARDINAL
1844,hunan,GPE
1844,hunan,GPE
1844,charles schumer hunan,PERSON
1844,215,CARDINAL
1844,pennsylvania avenue,FAC
1844,depart hunan,PERSON
1844,30,CARDINAL
1846,che,ORG
1846,yesterday,DATE
1847,sullivan jacob,PERSON
1847,sunday may 17 2009,DATE
1847,sri lanke,PERSON
1847,15 minutes,TIME
1850,4,CARDINAL
1850,first,ORDINAL
1850,2005,DATE
1850,two,CARDINAL
1850,us,GPE
1851,sunday may 17 2009,DATE
1853,first,ORDINAL
1854,two,CARDINAL
1854,today,DATE
1854,canadian,NORP
1854,qatar,GPE
1854,today,DATE
1854,21,CARDINAL
1855,monday may 18 2009,DATE
1855,this morning,TIME
1855,22,CARDINAL
1856,un,ORG
1856,un,ORG
1856,eleanor roosevelt,PERSON
1856,un,ORG
1856,un,ORG
1856,2009,DATE
1856,laguardia,PRODUCT
1856,laguardia airport,PRODUCT
1856,lga depart,ORG
1856,laguardia,PRODUCT
1856,lga via us airways,ORG
1856,2181,CARDINAL
1856,reagan,PERSON
1856,reagan,PERSON
1856,national airport,ORG
1856,israeli,NORP
1856,netanyahu james monroe,PERSON
1856,8th,ORDINAL
1856,23,CARDINAL
1859,last monday,DATE
1859,monica jake,PERSON
1859,andrew melanne todd stern steinberg jack lew kris,PERSON
1859,tamera anne marie,PERSON
1859,miguel robert wood rob,PERSON
1859,tonight,TIME
1859,ian kelly dan,PERSON
1859,chris hill,ORG
1859,jeff feltman,PERSON
1859,tom shannon,PERSON
1859,karen stewart richard greene,PERSON
1859,michael poit joan,PERSON
1859,donoghue jim thessin reno harnish derek,PERSON
1859,ed lacey george mitchell,PERSON
1859,dick morningstar,PERSON
1859,paul seiva,PERSON
1859,ross dennis ross,PERSON
1859,26,CARDINAL
1859,rubin brent,ORG
1859,joe macmanus,PERSON
1859,megan rooney tomicah,PERSON
1859,verma margaret carpenter,PERSON
1859,courtney,PERSON
1859,christopher bishop,PERSON
1859,charles stith,PERSON
1860,ditechcom,ORG
1862,gordon brown,PERSON
1862,today,DATE
1862,martin,ORG
1862,wednesday,DATE
1862,wednesday,DATE
1862,today,DATE
1863,david miliband,PERSON
1863,next few hours,TIME
1863,iran,GPE
1863,eu,PERSON
1863,jakedennisphil,PERSON
1863,tomorrow,DATE
1865,cheryl,PERSON
1865,88,CARDINAL
1866,sunday june 14 2009,DATE
1866,tim,PERSON
1866,india,GPE
1866,95,CARDINAL
1866,tomorrow,DATE
1866,india,GPE
1866,italy,GPE
1866,two weeks,DATE
1866,next saturday,DATE
1868,94,CARDINAL
1870,8th,ORDINAL
1870,this week,DATE
1870,iran,GPE
1870,this week,DATE
1871,201420439,CARDINAL
1871,doc,ORG
1872,98,CARDINAL
1875,1,CARDINAL
1877,sunday,DATE
1877,jonathan prince,PERSON
1877,daniel kurtzer,PERSON
1877,sunday june 14,DATE
1877,israeli,NORP
1877,june 5,DATE
1877,one,CARDINAL
1877,2003,DATE
1877,israeli,NORP
1877,two,CARDINAL
1877,israel,GPE
1877,israel,GPE
1877,march 2001,DATE
1877,today,DATE
1877,israel,GPE
1877,three,CARDINAL
1877,2003,DATE
1877,ariel sharon,PERSON
1877,stephen hadley,PERSON
1877,george bushs,PERSON
1877,april 14 2004,DATE
1877,sharon,PERSON
1877,april 14,DATE
1877,sharon,PERSON
1877,the united states,GPE
1877,israeli,NORP
1877,first,ORDINAL
1877,israelis,NORP
1877,2003,DATE
1877,israel,GPE
1877,second,ORDINAL
1877,2004,DATE
1877,israel,GPE
1877,israeli,NORP
1877,the west bank,GPE
1877,ariel maale adumim,PERSON
1877,israeli,NORP
1877,2004,DATE
1877,the next few days,DATE
1877,israel,GPE
1877,the united states,GPE
1877,israel,GPE
1877,bush,PERSON
1877,the united states,GPE
1877,recent days,DATE
1877,bush,PERSON
1877,israel,GPE
1877,krauthammer,PERSON
1877,1949,DATE
1877,israelis,NORP
1877,two,CARDINAL
1877,israelis,NORP
1877,americans,NORP
1877,1993,DATE
1877,israel,GPE
1877,west bank,GPE
1877,116300 to 289600,DATE
1877,east jerusalem,GPE
1877,152800,DATE
1877,more than 186000,CARDINAL
1877,2001,DATE
1877,2003,DATE
1877,1967,DATE
1877,palestinians,NORP
1877,obama,PERSON
1877,cairo,GPE
1877,palestinian,NORP
1877,israeli,NORP
1877,israel,GPE
1877,israel,GPE
1877,2001,DATE
1877,2005,DATE
1877,middle east,LOC
1877,princeton universitys,ORG
1877,wilson school of public and,ORG
1878,tuesday june 16 2009,DATE
1878,late night,TIME
1878,14d,CARDINAL
1880,yesterday,DATE
1880,today,DATE
1881,120,CARDINAL
1885,roger,PERSON
1887,this afternoon,TIME
1887,campbell goosby,PERSON
1889,approximately 4 minutes,TIME
1891,tomorrow,DATE
1891,india,GPE
1891,dennis ross b6,PERSON
1891,128,CARDINAL
1893,tuesday june 16 2009,DATE
1893,obama,PERSON
1893,denis calling b6,PERSON
1895,147,CARDINAL
1896,jiloty lauren,PERSON
1896,wednesday june 17 2009,DATE
1897,microsoft exchange,ORG
1897,511,CARDINAL
1897,10416249,DATE
1897,microsoft,ORG
1897,3790 3499,DATE
1897,17,CARDINAL
1897,2009 02 0400,DATE
1897,24187234187,DATE
1897,2009 19 0400,DATE
1897,ife80d0bb23d3f75e49931,NORP
1897,2009 01 0400,DATE
1898,sarah,PERSON
1898,monday,DATE
1898,wednesday,DATE
1898,617,CARDINAL
1898,202 4569491,CARDINAL
1902,iran,GPE
1902,june 17 2009,DATE
1902,another iranian revolution,EVENT
1902,the iranian revolution,EVENT
1902,1979,DATE
1902,iran,GPE
1902,today,DATE
1902,night,TIME
1902,iran,GPE
1902,today,DATE
1902,thirty years ago,DATE
1902,iran,GPE
1902,ayatollah khomeini,PERSON
1902,some 37 years,DATE
1902,one,CARDINAL
1902,today,DATE
1902,mir hossein,PERSON
1902,ayatollah ichamene,PERSON
1902,yesterday,DATE
1902,rafsanjani,PERSON
1902,first,ORDINAL
1902,moscow,GPE
1902,the past decade,DATE
1902,new york,GPE
1902,nick kristoff,PERSON
1902,several days ago,DATE
1902,june 15,DATE
1902,the end of the day,DATE
1902,20 years ago,DATE
1902,manichaean,NORP
1902,iranian,NORP
1902,islamic,NORP
1902,islamic,NORP
1902,years,DATE
1902,the next weeks,DATE
1902,the iranian revolution,EVENT
1902,ten years ago,DATE
1902,china,GPE
1902,zhao ziyang,PERSON
1902,the communist party,ORG
1902,ten years from now,DATE
1902,today,DATE
1902,islamic,NORP
1902,iran dell,GPE
1902,days,DATE
1902,june 1524,DATE
